"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","Celltype"
4.62535727851687e-29,1.1579452113266,0.868,0.523,7.55783379309656e-25,"0","TSHZ2","AVC"
5.75766686519931e-29,0.668742705410865,1,0.903,9.40802765773567e-25,"0","RACK1","AVC"
2.069724881799e-28,0.585002408932183,1,0.937,3.38193045685957e-24,"0","FTH1","AVC"
2.21112578352182e-28,3.48429409218565,0.26,0.031,3.61297953027465e-24,"0","VWC2","AVC"
2.41788673972453e-28,0.75244507998218,0.991,0.895,3.95082693270987e-24,"0","STT3B","AVC"
2.6806339088006e-28,1.66291472734963,0.493,0.146,4.38015580698019e-24,"0","PDE1B","AVC"
3.72742990848743e-28,3.38724544482633,0.26,0.031,6.09062047046846e-24,"0","CNTN5","AVC"
7.95639738333333e-28,1.05212294980222,0.912,0.712,1.30007533243667e-23,"0","EIF4EBP1","AVC"
9.35627842903579e-28,1.19318494281836,0.934,0.688,1.52881589530445e-23,"0","ADAMTS1","AVC"
1.55321268079588e-27,1.26468073250081,0.652,0.261,2.53794952042047e-23,"0","ITGA9","AVC"
6.42250858837016e-27,1.45818783314963,0.621,0.25,1.04943790333968e-22,"0","FERMT1","AVC"
9.10838477878035e-27,1.13479295897566,0.85,0.486,1.48831007285271e-22,"0","PDGFD","AVC"
1.29959603427462e-26,1.33871044920569,0.63,0.256,2.12353992000472e-22,"0","CD74","AVC"
1.54699233751778e-26,1.3885647135991,0.718,0.369,2.52778547950405e-22,"0","SERINC5","AVC"
1.57827540724464e-26,2.35498467310055,0.357,0.078,2.57890201543773e-22,"0","PKIB","AVC"
2.37620401956195e-26,0.583139609406416,1,0.986,3.88271736796422e-22,"0","ITM2C","AVC"
2.71784669496434e-26,2.39991014257422,0.383,0.097,4.44096149957173e-22,"0","OTX2","AVC"
4.49933767336985e-26,2.73864842263936,0.286,0.048,7.35191775828633e-22,"0","KCNMA1","AVC"
5.83776007668498e-26,0.737040482426387,0.982,0.854,9.53889996530325e-22,"0","PYGB","AVC"
1.55652417797979e-25,1.85980644544007,0.537,0.216,2.54336050681897e-21,"0","MYCN","AVC"
1.85589593289828e-25,1.2784985187171,0.784,0.451,3.03253395435579e-21,"0","GNG12","AVC"
2.03050226463639e-25,1.45421232431334,0.863,0.695,3.31784070041586e-21,"0","CCND2","AVC"
2.97630527453535e-25,1.82470506573853,0.445,0.136,4.86328281859075e-21,"0","SVEP1","AVC"
3.23645858475533e-25,0.813811998961314,1,0.95,5.28837332749021e-21,"0","C4orf3","AVC"
5.98582566695621e-25,0.657943153010098,1,0.869,9.78083913980645e-21,"0","SEPTIN9","AVC"
7.923337432892e-25,1.12282132726798,0.859,0.543,1.29467333653455e-20,"0","CKB","AVC"
1.09413475995024e-24,2.108216751931,0.449,0.142,1.78781619775869e-20,"0","TNFAIP3","AVC"
3.70832356297682e-24,0.97799892530451,0.912,0.696,6.05940070190412e-20,"0","ZNF330","AVC"
8.57560609612847e-24,1.8512516021011,0.322,0.069,1.40125403610739e-19,"0","PDE5A","AVC"
8.88584108646348e-24,0.925102168332626,0.925,0.753,1.45194643352813e-19,"0","EXTL3","AVC"
1.07235084511372e-23,1.12648890361128,0.811,0.512,1.75222128091582e-19,"0","KLHL2","AVC"
1.29409380919938e-23,0.441287181656243,1,0.997,2.11454928423178e-19,"0","PLD3","AVC"
6.14337941870646e-23,0.987478905647983,0.714,0.335,1.00382819701664e-18,"0","HCN1","AVC"
6.68916995208137e-23,0.639733769847246,0.996,0.902,1.0930103701701e-18,"0","VCAM1","AVC"
9.02229427008937e-23,1.09781251441485,0.793,0.442,1.4742428837326e-18,"0","FGFR2","AVC"
1.24142577658486e-22,0.886248367201312,0.894,0.616,2.02848971893966e-18,"0","EFNB3","AVC"
1.42896167032288e-22,1.22298183879324,0.621,0.265,2.33492336930759e-18,"0","HEY2","AVC"
1.53930880900296e-22,1.20157865774166,0.639,0.279,2.51523059391083e-18,"0","SDK1","AVC"
2.04840561757644e-22,0.987290721581563,0.806,0.453,3.34709477911991e-18,"0","UNC5C","AVC"
3.07838399354406e-22,0.846836789152535,0.943,0.682,5.03007944545099e-18,"0","AHCY","AVC"
3.53257753161854e-22,0.693674715401644,0.978,0.854,5.7722316866647e-18,"0","SLC25A6","AVC"
4.39536116217252e-22,1.04708666704589,0.744,0.367,7.18202013898991e-18,"0","NOTCH2","AVC"
5.02165928831444e-22,0.643234255746517,0.996,0.741,8.2053912771058e-18,"0","COL2A1","AVC"
5.40443404120809e-22,0.566678951712897,0.991,0.92,8.83084522333402e-18,"0","FKBP10","AVC"
2.67358158806467e-21,0.620446448729217,0.978,0.897,4.36863231489768e-17,"0","ECHS1","AVC"
2.67979549026768e-21,0.890983572561335,0.85,0.508,4.37878583109738e-17,"0","MYRF","AVC"
3.62451062345754e-21,1.10056938011279,0.78,0.423,5.92245035872962e-17,"0","RELN","AVC"
4.39162351225746e-21,1.12508244724343,0.744,0.435,7.17591281902868e-17,"0","CAB39L","AVC"
5.9902839974307e-21,1.14431797194606,0.687,0.345,9.78812405180176e-17,"0","TCF4","AVC"
7.08572680438583e-21,1.82028802321389,0.396,0.122,1.15780775983664e-16,"0","LSAMP","AVC"
9.93632135922725e-21,2.04477206593336,0.41,0.136,1.62359491009773e-16,"0","ATP1A3","AVC"
1.77047755329912e-20,1.05460745725019,0.78,0.484,2.89296032209076e-16,"0","SH3GL3","AVC"
2.672995640305e-20,2.19522857025893,0.291,0.067,4.36767487625838e-16,"0","TOX","AVC"
2.97762124037881e-20,1.67681821392287,0.515,0.221,4.86543310677898e-16,"0","TNS1","AVC"
3.92635252199747e-20,0.767075776404731,0.965,0.827,6.41566002094386e-16,"0","HAND2","AVC"
5.04775721523983e-20,0.86948927751636,0.877,0.605,8.24803528970188e-16,"0","CCDC183","AVC"
5.87610636095827e-20,1.53856973540821,0.445,0.16,9.60155779380581e-16,"0","PLEKHG4B","AVC"
1.00727786829894e-19,1.09940465214235,0.714,0.393,1.64589203680047e-15,"0","BIN1","AVC"
1.09474952910239e-19,0.601477048091285,0.639,0.298,1.78882073055331e-15,"0","ANGPT1","AVC"
1.11399732804132e-19,0.65383951443368,0.969,0.859,1.82027163401952e-15,"0","DMAC1","AVC"
1.74090045837711e-19,0.450195179038088,1,0.973,2.8446313489882e-15,"0","NME4","AVC"
1.91243250156795e-19,0.505812078577841,0.996,0.935,3.12491470756202e-15,"0","PFN2","AVC"
1.97132246055723e-19,0.491027420818618,1,0.942,3.22114090055052e-15,"0","COX7C","AVC"
2.10931535402453e-19,0.564172519797376,1,0.947,3.44662128847608e-15,"0","ACTB","AVC"
2.28063772967463e-19,1.02481845008622,0.806,0.565,3.72656205028834e-15,"0","NECTIN3","AVC"
5.10839598659358e-19,0.966052661256666,0.775,0.462,8.34711904209391e-15,"0","COL1A2","AVC"
8.96310589471448e-19,0.497246725767339,0.996,0.973,1.46457150319635e-14,"0","YAP1","AVC"
1.03708250678116e-18,0.662026052766543,0.969,0.775,1.69459281608042e-14,"0","ARMH4","AVC"
1.3644820853814e-18,1.65600952917431,0.352,0.105,2.22956372751321e-14,"0","LPAR3","AVC"
2.0411531081685e-18,0.642294482850414,0.952,0.794,3.33524417874733e-14,"0","NME2","AVC"
2.50097712498685e-18,0.975950918972614,0.885,0.7,4.08659662222851e-14,"0","GBE1","AVC"
2.68403285197241e-18,0.989064161760163,0.744,0.442,4.38570968012292e-14,"0","MTUS2","AVC"
2.71817700653258e-18,1.63643276419894,0.33,0.093,4.44150122867424e-14,"0","SYT10","AVC"
2.96228284833875e-18,1.73516100479119,0.441,0.177,4.84037017418552e-14,"0","CYB5D1","AVC"
3.93592912230608e-18,1.73466019438277,0.432,0.166,6.43130818584813e-14,"0","KCNG1","AVC"
4.65778748250174e-18,0.418718009831687,1,0.987,7.61082474640784e-14,"0","SELENOW","AVC"
9.43501115213219e-18,0.858538355497246,0.885,0.701,1.5416808222584e-13,"0","NIPSNAP3A","AVC"
1.12647282476174e-17,0.920275446256295,0.811,0.516,1.84065659566068e-13,"0","CHRM2","AVC"
1.41967156438649e-17,0.886959442571243,0.806,0.533,2.31974333620752e-13,"0","NPM3","AVC"
1.5053017948579e-17,0.927407164117754,0.872,0.643,2.4596631327978e-13,"0","PRSS23","AVC"
1.64183071349194e-17,0.522428425366778,0.991,0.904,2.68275138584584e-13,"0","POLR2L","AVC"
3.00770067381555e-17,0.999027240144371,0.661,0.361,4.9145829010146e-13,"0","PLXDC2","AVC"
3.1935029082362e-17,0.742931691081665,0.921,0.757,5.21818375205795e-13,"0","NAV1","AVC"
3.24655125903728e-17,0.674849538771592,0.93,0.741,5.30486475726692e-13,"0","PRTG","AVC"
3.54910103692922e-17,1.54418734941378,0.392,0.137,5.79923109434234e-13,"0","LRRTM4","AVC"
3.54930679083206e-17,1.88173240756515,0.256,0.06,5.79956729621959e-13,"0","TSPEAR","AVC"
4.02789431765898e-17,0.920843935614545,0.714,0.392,6.58157931505477e-13,"0","CEMIP2","AVC"
4.0947916205926e-17,1.41304186638567,0.414,0.155,6.69088950804831e-13,"0","EFNB2","AVC"
5.04526014976689e-17,0.878126504277579,0.789,0.547,8.24395508471909e-13,"0","CBX6","AVC"
6.90188558813241e-17,1.54438992762736,0.423,0.168,1.12776810510084e-12,"0","ITPR1","AVC"
7.46541225828054e-17,0.538382361664208,0.991,0.907,1.21984836300304e-12,"0","TMEM141","AVC"
8.34317056716647e-17,0.586702126166367,0.987,0.863,1.363274070675e-12,"0","TSC22D1","AVC"
8.58727366530314e-17,0.740912238468583,0.89,0.668,1.40316051691053e-12,"0","TENM4","AVC"
8.94596010767287e-17,0.660138683619286,0.938,0.706,1.46176988159375e-12,"0","NDUFAF8","AVC"
1.22178106136519e-16,1.32189315721231,0.63,0.367,1.99639025427071e-12,"0","FAH","AVC"
1.3354182450076e-16,1.02541477661638,0.678,0.379,2.18207341234241e-12,"0","IRX2","AVC"
1.43357975538968e-16,0.879641801127061,0.78,0.519,2.34246932030674e-12,"0","PTH1R","AVC"
1.96457126910781e-16,0.647843006351028,0.921,0.687,3.21010945372216e-12,"0","NECAB3","AVC"
2.69325462801069e-16,0.444982914374879,1,0.938,4.40077806216947e-12,"0","GSTP1","AVC"
4.01254644089694e-16,0.745501086070979,0.775,0.479,6.55650088442559e-12,"0","CLCN5","AVC"
4.62241091093846e-16,1.06925729915682,0.586,0.291,7.55301942847344e-12,"0","TUB","AVC"
5.09701293803482e-16,0.74816274925302,0.921,0.77,8.32851914074889e-12,"0","UBE2L6","AVC"
6.14580159446346e-16,1.68335216410287,0.344,0.114,1.00422398053533e-11,"0","CTNNA2","AVC"
6.33827317050958e-16,0.363642327109617,1,0.984,1.03567383606127e-11,"0","VIM","AVC"
6.35391300726062e-16,0.313097411606901,0.956,0.719,1.03822938538639e-11,"0","COL5A1","AVC"
7.27830115930672e-16,0.538877263769332,0.96,0.736,1.18927440943072e-11,"0","NRP1","AVC"
7.51469528244402e-16,1.51430003479014,0.344,0.116,1.22790120915135e-11,"0","SLC16A10","AVC"
8.00889068371851e-16,0.408040472931797,0.996,0.946,1.3086527377196e-11,"0","PFKP","AVC"
8.47252292808421e-16,0.417299326213398,1,0.962,1.38441024644896e-11,"0","CLIC4","AVC"
1.03227426057385e-15,0.616058626487391,0.952,0.785,1.68673614177766e-11,"0","SMS","AVC"
1.12153400561887e-15,0.835032980957855,0.507,0.224,1.83258656518123e-11,"0","FLRT2","AVC"
1.5514614609222e-15,1.34215946987827,0.467,0.197,2.53508802714688e-11,"0","NOD1","AVC"
1.57903650955017e-15,0.527341570732909,0.991,0.897,2.58014565660497e-11,"0","APOE","AVC"
1.98001472641131e-15,0.803430359858656,0.797,0.481,3.23534406295608e-11,"0","PACSIN3","AVC"
2.08774952330169e-15,1.44530876450571,0.436,0.188,3.41138272107496e-11,"0","CTHRC1","AVC"
2.16031168550428e-15,0.734284373734801,0.863,0.636,3.52994929411399e-11,"0","APRT","AVC"
2.37130181026803e-15,1.62463418174346,0.326,0.107,3.87470715797796e-11,"0","UBE2QL1","AVC"
2.84415078217892e-15,0.67904515872514,0.881,0.692,4.64734237808036e-11,"0","COA4","AVC"
3.18858164039128e-15,0.751571607274816,0.828,0.608,5.21014240039935e-11,"0","PJA1","AVC"
3.32451289038077e-15,1.36975707882595,0.502,0.245,5.43225406288218e-11,"0","PCYT1B","AVC"
4.88179070224754e-15,0.77721020596477,0.784,0.497,7.97684600747248e-11,"0","EFNA1","AVC"
4.93241121039194e-15,0.738443337432202,0.872,0.648,8.05955991778043e-11,"0","COL4A1","AVC"
5.13412647913797e-15,1.00289235255314,0.687,0.422,8.38916266691145e-11,"0","EIF3E","AVC"
5.18133813686757e-15,0.503655451311677,0.996,0.873,8.46630651564161e-11,"0","ATP5F1E","AVC"
6.29615445957652e-15,0.573043532993469,0.991,0.922,1.0287916386948e-10,"0","HSPB7","AVC"
7.72602498748036e-15,0.346103764403135,1,0.979,1.26243248295429e-10,"0","NDUFA4","AVC"
8.98621311902589e-15,1.17723131345466,0.537,0.277,1.46834722364883e-10,"0","RBBP8","AVC"
9.20228145047977e-15,1.58109198118499,0.291,0.088,1.50365278900839e-10,"0","CD44","AVC"
9.59946896884983e-15,0.435975705201213,0.991,0.956,1.56855322951006e-10,"0","EZR","AVC"
9.85209049587541e-15,0.906010849516273,0.744,0.485,1.60983158702604e-10,"0","LINGO1","AVC"
1.08254341150597e-14,0.500520358680567,0.982,0.849,1.76887593440075e-10,"0","EIF3L","AVC"
1.42936567088694e-14,0.887337068180955,0.753,0.485,2.33558350622926e-10,"0","TMEM45A","AVC"
1.55047962448931e-14,0.509492082644934,0.987,0.895,2.53348370641554e-10,"0","PTMS","AVC"
1.66057979199512e-14,0.725769894120055,0.833,0.551,2.71338738012003e-10,"0","GPRC5C","AVC"
1.82262548439749e-14,1.04755267149732,0.458,0.197,2.9781700415055e-10,"0","VWA1","AVC"
2.92705150728073e-14,1.00538871441373,0.573,0.294,4.78280216289671e-10,"0","INKA2","AVC"
3.49484537080985e-14,1.09124799937599,0.564,0.299,5.7105773359033e-10,"0","RASGRP2","AVC"
3.86496920385768e-14,0.466610956186347,0.974,0.862,6.31535967910344e-10,"0","BRI3","AVC"
4.03454002405745e-14,0.504847637035819,0.956,0.843,6.59243839930987e-10,"0","GRHPR","AVC"
4.4371898820968e-14,1.55404371034135,0.295,0.096,7.25036826734617e-10,"0","RIPOR2","AVC"
6.55113962990717e-14,0.821462099684113,0.74,0.479,1.07045621552683e-09,"0","RADIL","AVC"
6.7700357497494e-14,1.31084462096264,0.41,0.173,1.10622384150905e-09,"0","NRTN","AVC"
7.50672488926378e-14,1.28352250807426,0.361,0.142,1.2265988469057e-09,"0","ASGR1","AVC"
7.71999060930473e-14,0.629260869701232,0.899,0.691,1.26144646556039e-09,"0","COMMD6","AVC"
7.99255185510587e-14,1.10009951918258,0.366,0.14,1.3059829731243e-09,"0","COL14A1","AVC"
8.40649488257253e-14,0.641374038422959,0.907,0.754,1.37362126381235e-09,"0","TSC22D4","AVC"
1.02164111769129e-13,1.07739580673165,0.502,0.248,1.66936158630757e-09,"0","GPR161","AVC"
1.03626360083022e-13,0.419677699031697,0.996,0.951,1.69325472375658e-09,"0","PHPT1","AVC"
1.07414111634526e-13,0.735900434545059,0.78,0.523,1.75514658410816e-09,"0","AFF2","AVC"
1.08845088311413e-13,0.414173144423617,0.991,0.903,1.77852874300848e-09,"0","RNF7","AVC"
1.09722551886681e-13,0.824872878873167,0.749,0.473,1.79286649782836e-09,"0","FGF13","AVC"
1.16425766808789e-13,0.638546457066809,0.868,0.651,1.9023970296556e-09,"0","AGRN","AVC"
1.23872534514177e-13,1.02939507632489,0.608,0.342,2.02407721396165e-09,"0","C12orf75","AVC"
1.24599930667221e-13,0.491058971238939,0.987,0.889,2.03596286710239e-09,"0","TIMM13","AVC"
1.27586145124594e-13,0.824380772388132,0.687,0.408,2.08475761133586e-09,"0","SGPP2","AVC"
1.42820996475333e-13,1.0591261834235,0.771,0.541,2.33369508240694e-09,"0","CXCL12","AVC"
1.5068105209928e-13,0.696115449868905,0.828,0.587,2.46212839130224e-09,"0","C4orf48","AVC"
1.55673351603995e-13,0.538208901188314,0.793,0.471,2.54370256520928e-09,"0","MSX2","AVC"
1.64099833547476e-13,0.980382141151978,0.489,0.232,2.68139128016575e-09,"0","PMP22","AVC"
1.88993681335526e-13,0.432970755437691,0.824,0.564,3.0881567530225e-09,"0","PEG10","AVC"
1.92407771207467e-13,0.534298034616396,0.921,0.737,3.14394298153001e-09,"0","FLNA","AVC"
2.08939936265265e-13,0.414013983374164,0.996,0.933,3.41407855857443e-09,"0","QPRT","AVC"
2.23213651901964e-13,0.372917464277998,1,0.966,3.64731107207809e-09,"0","ATP5F1A","AVC"
2.43697613825636e-13,0.574099998975861,0.912,0.702,3.9820190099109e-09,"0","TIPRL","AVC"
2.61268877297403e-13,0.414069314101692,1,0.947,4.26913345503956e-09,"0","HSP90AB1","AVC"
2.85059778384518e-13,0.744860044577491,0.793,0.607,4.65787677880303e-09,"0","C1QBP","AVC"
3.88315269944084e-13,0.529581119798476,0.96,0.793,6.34507151088633e-09,"0","MTPN","AVC"
4.05710908515639e-13,0.656294119681276,0.824,0.596,6.62931624514554e-09,"0","GREB1","AVC"
5.13650472790838e-13,0.838682018859786,0.617,0.356,8.3930487254023e-09,"0","TBC1D4","AVC"
5.14525367840835e-13,0.598911362508846,0.89,0.71,8.40734451051925e-09,"0","POLR2I","AVC"
5.53686408033445e-13,0.536377889791345,0.93,0.78,9.04723590726649e-09,"0","BAG1","AVC"
5.56615062882955e-13,0.842010500331321,0.67,0.414,9.09509012750749e-09,"0","NAALAD2","AVC"
5.83598916154076e-13,0.618606535609091,0.872,0.674,9.5360062899576e-09,"0","FAM210B","AVC"
6.76100405261739e-13,0.415134618704625,1,0.925,1.10474806219768e-08,"0","PDLIM5","AVC"
7.32171064065322e-13,0.270781765997189,1,0.999,1.19636751868274e-08,"0","MAGED2","AVC"
7.90147031877712e-13,0.838267201445901,0.665,0.413,1.29110025008818e-08,"0","NIBAN2","AVC"
8.75593960037922e-13,0.550499326609697,0.969,0.815,1.43072053070196e-08,"0","ANXA5","AVC"
9.39489739768469e-13,0.600418774393542,0.947,0.746,1.53512623478168e-08,"0","GPC1","AVC"
1.04100012418733e-12,0.455089137635351,0.974,0.867,1.7009942029221e-08,"0","SNU13","AVC"
1.13951186570137e-12,0.809133135360246,0.762,0.507,1.86196238855604e-08,"0","TP53I11","AVC"
1.22197378836912e-12,0.59524701988378,0.925,0.735,1.99670517019514e-08,"0","SEPTIN11","AVC"
1.44399030841033e-12,0.805509384689527,0.837,0.624,2.35948016394248e-08,"0","MYLIP","AVC"
1.45159664138444e-12,1.06145463342003,0.515,0.265,2.37190891202218e-08,"0","DYNC1I1","AVC"
1.50518879888272e-12,0.63655315522855,0.841,0.609,2.45947849737436e-08,"0","NOP53","AVC"
1.58066411925431e-12,1.43151050500094,0.374,0.163,2.58280517086154e-08,"0","FGF18","AVC"
1.77019875490484e-12,0.991838281593596,0.502,0.254,2.89250476551451e-08,"0","C1QTNF4","AVC"
1.77750850599426e-12,0.88955850723324,0.511,0.256,2.90444889879461e-08,"0","GAS6","AVC"
1.84661134961056e-12,0.947083919995567,0.493,0.235,3.01736294526365e-08,"0","PRRT4","AVC"
2.11095828720148e-12,0.423307061339133,1,0.882,3.44930584128721e-08,"0","PCDH7","AVC"
2.19638793217832e-12,0.707206157078959,0.802,0.568,3.58889788117937e-08,"0","LMO7","AVC"
2.70808147946949e-12,1.13140664285816,0.423,0.191,4.42500513745314e-08,"0","NHSL1","AVC"
2.87491845235459e-12,0.810246213560126,0.604,0.342,4.69761675114739e-08,"0","SOD3","AVC"
2.94314938641784e-12,0.629522109898809,0.841,0.589,4.80910609740676e-08,"0","GUK1","AVC"
2.98014767715376e-12,0.73789710563928,0.665,0.393,4.86956130446924e-08,"0","SOX5","AVC"
3.64149672455299e-12,0.49688045184026,0.956,0.819,5.95020564791959e-08,"0","CDC34","AVC"
4.11189029447573e-12,0.625974994044768,0.85,0.66,6.71882874117334e-08,"0","PTEN","AVC"
4.29760027060244e-12,0.928483836850041,0.793,0.622,7.02227884216438e-08,"0","TSPAN13","AVC"
4.86666174244333e-12,1.03453505858327,0.427,0.193,7.95212528715241e-08,"0","PLCL1","AVC"
5.46091287814539e-12,0.548966576656078,0.907,0.702,8.92313164288957e-08,"0","UQCRH","AVC"
5.53134769320427e-12,0.551779645211951,0.943,0.802,9.03822213069578e-08,"0","ISYNA1","AVC"
6.1940091013994e-12,0.541972334555568,0.947,0.801,1.01210108716866e-07,"0","FBH1","AVC"
6.50386067982601e-12,0.583721528379397,0.802,0.567,1.06273083508357e-07,"0","GUCY1A1","AVC"
7.41072812965698e-12,0.362692812283898,0.996,0.935,1.21091297638595e-07,"0","ATP5MC2","AVC"
8.67778165470332e-12,0.77357392990076,0.775,0.53,1.41794952237852e-07,"0","TRIB2","AVC"
9.13411230424488e-12,0.554591180860405,0.916,0.708,1.49251395051361e-07,"0","SNHG32","AVC"
1.09542374082411e-11,0.438035747762082,0.952,0.84,1.78992239250659e-07,"0","BCAM","AVC"
1.29060864702402e-11,0.60776350451002,0.912,0.794,2.10885452923724e-07,"0","TOMM22","AVC"
1.30208899303549e-11,0.597343467505037,0.894,0.662,2.12761341462e-07,"0","EMP2","AVC"
1.4404962394859e-11,0.661523195855432,0.833,0.625,2.35377085531995e-07,"0","HDDC2","AVC"
1.64892226611219e-11,0.562348665004546,0.965,0.9,2.69433898282732e-07,"0","GOLIM4","AVC"
1.64923981376439e-11,0.510647045539987,0.952,0.732,2.69485785569101e-07,"0","ACTN1","AVC"
1.65170424271092e-11,0.477422860233172,0.952,0.845,2.69888473258965e-07,"0","NT5DC2","AVC"
1.6731421476154e-11,0.814715311557013,0.687,0.444,2.73391426920356e-07,"0","CTXN1","AVC"
1.99047835968128e-11,0.456956054559677,0.978,0.846,3.2524416397192e-07,"0","EIF4A1","AVC"
2.23330028913174e-11,0.46438523832194,0.965,0.796,3.64921267244126e-07,"0","CDK4","AVC"
2.36791325742701e-11,0.369401296195744,0.965,0.812,3.86917026263574e-07,"0","ACTG1","AVC"
2.58114023126569e-11,0.532652883272946,0.899,0.767,4.21758313788814e-07,"0","TXNDC17","AVC"
2.59327204531552e-11,1.12321975537539,0.344,0.145,4.23740652204556e-07,"0","FAT4","AVC"
2.98125873665876e-11,1.05065449428606,0.449,0.225,4.87137677570042e-07,"0","SAC3D1","AVC"
3.66179784578179e-11,1.02078527303367,0.366,0.16,5.98337768000744e-07,"0","MYO10","AVC"
3.73909161496512e-11,0.55225988710891,0.903,0.68,6.109675698853e-07,"0","ZNF219","AVC"
4.31508877122616e-11,0.729600613695055,0.524,0.269,7.05085505218355e-07,"0","ZNF467","AVC"
4.43627206803901e-11,0.58748750025683,0.542,0.276,7.24886855917574e-07,"0","ADGRA2","AVC"
4.45653472130227e-11,0.598443373343539,0.841,0.678,7.28197773460791e-07,"0","HSD17B10","AVC"
4.67326343649851e-11,0.570052057635253,0.811,0.587,7.63611245523857e-07,"0","PGAM2","AVC"
4.80738683129413e-11,0.686830733784345,0.749,0.49,7.85527008233462e-07,"0","PIP4P2","AVC"
4.81088045317849e-11,0.416271494391036,0.877,0.668,7.86097866049365e-07,"0","MATN2","AVC"
5.15682913894736e-11,0.459064313988073,0.974,0.849,8.42625881303999e-07,"0","ROMO1","AVC"
5.37563444029923e-11,0.305089898316272,0.996,0.952,8.78378667544894e-07,"0","COL18A1","AVC"
5.39031392832182e-11,1.12722229872301,0.383,0.172,8.80777295887785e-07,"0","SPATA13","AVC"
5.98282583875275e-11,0.581248512219184,0.833,0.581,9.775937420522e-07,"0","SRM","AVC"
6.0824070260294e-11,0.475498526023764,0.934,0.77,9.93865308053204e-07,"0","C7orf50","AVC"
6.48063012575989e-11,0.700658860991262,0.718,0.493,1.05893496254917e-06,"0","SLC25A5","AVC"
6.51204389266713e-11,0.559739316167045,0.925,0.801,1.06406797206181e-06,"0","SSR3","AVC"
6.68966302231177e-11,0.580562813775817,0.863,0.674,1.09309093784574e-06,"0","MXD4","AVC"
9.03700371201602e-11,0.635861042739433,0.846,0.612,1.47664640654342e-06,"0","PERP","AVC"
9.61492448501379e-11,0.455541781704978,0.965,0.858,1.57107866085125e-06,"0","NDUFB7","AVC"
1.10038053565701e-10,0.41996845774312,0.974,0.882,1.79802179526356e-06,"0","GALNT2","AVC"
1.10210144604193e-10,1.11749208522756,0.33,0.135,1.80083376283251e-06,"0","ADAMTSL2","AVC"
1.19534937979714e-10,0.474186602217683,0.916,0.765,1.95320088658853e-06,"0","PNKD","AVC"
1.23645870643575e-10,0.471743958128843,0.934,0.815,2.02037352631601e-06,"0","ARL2BP","AVC"
1.29861809581579e-10,0.28970851154989,0.692,0.401,2.121941968563e-06,"0","HAND1","AVC"
1.3685212644965e-10,0.822098047668465,0.661,0.451,2.23616374618729e-06,"0","NOP16","AVC"
1.39517701375902e-10,0.535300713244181,0.868,0.652,2.27971924048224e-06,"0","MAPKAPK3","AVC"
1.46534352389201e-10,0.535489651578434,0.885,0.722,2.39437131803954e-06,"0","RAB1B","AVC"
1.47422004125629e-10,0.349846781660086,1,0.913,2.40887554741279e-06,"0","TMOD1","AVC"
1.54079249335453e-10,0.622780296875664,0.833,0.653,2.51765493414129e-06,"0","RNF44","AVC"
1.82434422444354e-10,0.414203600598623,0.982,0.856,2.98097846274075e-06,"0","PITPNB","AVC"
1.94276765672939e-10,0.627139868916019,0.806,0.576,3.17448235109582e-06,"0","SDK2","AVC"
2.00912000504741e-10,0.41482478411173,0.965,0.763,3.28290208824747e-06,"0","EMILIN2","AVC"
2.06448959611673e-10,0.655455605921808,0.599,0.356,3.37337600005473e-06,"0","NRXN1","AVC"
2.10890844551996e-10,0.594978200495489,0.758,0.539,3.44595639997961e-06,"0","ARF6","AVC"
2.12836652006917e-10,0.682934864296447,0.758,0.528,3.47775089379302e-06,"0","ZNRF2","AVC"
2.4079805125635e-10,0.93927308670415,0.436,0.215,3.93464015752876e-06,"0","HES1","AVC"
2.45326920729765e-10,1.71862125280872,0.308,0.137,4.00864188472436e-06,"0","DUSP10","AVC"
2.54079637334214e-10,0.617519675423792,0.907,0.771,4.15166127404105e-06,"0","ETV1","AVC"
2.72707458706308e-10,1.10894861778181,0.317,0.131,4.45603987526107e-06,"0","PNMT","AVC"
2.81166164419307e-10,0.468054280088357,0.934,0.755,4.59425512661148e-06,"0","TNRC18","AVC"
2.81556559117077e-10,0.334726148531748,0.978,0.824,4.60063417597304e-06,"0","HAS2","AVC"
2.81949830010595e-10,0.406163099482157,0.974,0.886,4.60706022237313e-06,"0","YBX1","AVC"
2.95130424389951e-10,0.450727917879343,0.938,0.776,4.8224311345318e-06,"0","COL4A2","AVC"
3.43281357592105e-10,0.949056151424506,0.529,0.313,5.609217383055e-06,"0","IRX4","AVC"
3.68295846102094e-10,0.630720202259891,0.727,0.501,6.01795412530822e-06,"0","DAB1","AVC"
4.4623010523662e-10,0.546339839427906,0.934,0.802,7.29139991956637e-06,"0","SYNE2","AVC"
4.80082543445765e-10,0.428913962051113,0.952,0.84,7.84454875990381e-06,"0","TMEM167A","AVC"
5.06857553389458e-10,0.636803120069068,0.811,0.618,8.28205242238375e-06,"0","SLC38A1","AVC"
5.21390124411487e-10,0.579042423200333,0.705,0.458,8.5195146328837e-06,"0","PAK4","AVC"
5.6000173097998e-10,1.37829076252743,0.348,0.163,9.15042828421288e-06,"0","LGI2","AVC"
5.82084166940208e-10,1.27569560416872,0.256,0.096,9.511255287803e-06,"0","C1QL1","AVC"
6.04090431618756e-10,1.36626872815717,0.33,0.15,9.87083765265046e-06,"0","SLC4A4","AVC"
